ID,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
12746,0,0,0.06,0,0.06
12747,0.05,0,0,0,0.06
12748,0,0,0.06,0,0.06
12749,0,0,0.06,0,0.06
12750,0.03,0.02,0,0.01,0.06
12751,0.03,0.02,0,0,0.06
12752,0,0,0.06,0,0.06
12753,0.03,0.02,0,0,0.06
12754,0.03,0.02,0,0,0.06
12755,0.03,0.02,0,0,0.06
12756,0.04,0.01,0,0,0.06
12757,0.02,0.01,0.02,0,0.06
12758,0,0.05,0,0.01,0.06
12759,0.05,0,0,0,0.06
12760,0.04,0.01,0,0,0.06
12761,0.04,0.01,0,0,0.06
12762,0.04,0.01,0,0,0.06
12763,0,0.04,0.01,0.01,0.06
12764,0.05,0,0,0,0.06
12765,0.03,0,0.03,0.01,0.06
12766,0.05,0.01,0,0,0.06
12767,0,0,0.06,0,0.06
12768,0,0.05,0,0.01,0.06
12769,0.01,0.04,0,0.01,0.06
12770,0.03,0.02,0,0,0.06
12771,0.05,0,0,0,0.06
12772,0,0,0.06,0,0.06
12773,0,0,0.06,0,0.06
12774,0.03,0.02,0,0,0.06
12775,0.03,0.02,0,0.01,0.06
12776,0.04,0.01,0,0,0.06
12777,0,0,0.06,0,0.06
12778,0.03,0,0.02,0.01,0.06
12779,0.04,0.01,0,0,0.06
12780,0,0.04,0,0.01,0.06
12781,0,0,0.06,0,0.06
12782,0.03,0.02,0,0.01,0.06
12783,0.04,0.01,0,0,0.06
12784,0.01,0.04,0,0.01,0.06
12785,0,0,0.06,0,0.06
12786,0.04,0.01,0,0,0.06
12787,0.04,0.01,0,0,0.06
12788,0.05,0,0,0,0.06
12789,0,0,0.06,0,0.06
12790,0,0.05,0,0,0.06
12791,0,0,0.06,0,0.06
12792,0.03,0.02,0,0.01,0.06
12793,0,0,0.06,0,0.06
12794,0,0,0.06,0,0.06
12795,0,0,0.06,0,0.06
12796,0,0,0.06,0,0.06
12797,0.03,0.02,0,0,0.06
12798,0,0.05,0,0,0.06
12799,0,0,0.06,0,0.06
12800,0.05,0,0,0,0.06
12801,0,0,0.05,0,0.06
12802,0.03,0.02,0,0,0.06
12803,0.05,0,0,0,0.06
12804,0,0,0.06,0,0.06
12805,0,0,0.06,0,0.06
12806,0.04,0.01,0,0,0.06
12807,0.05,0,0,0,0.06
12808,0.03,0.02,0,0.01,0.06
12809,0,0,0.06,0,0.06
12810,0,0,0.06,0,0.06
12811,0,0.05,0,0.01,0.06
12812,0.03,0.02,0,0,0.06
12813,0,0,0.05,0,0.06
12814,0.04,0.01,0,0,0.06
12815,0,0,0.06,0,0.06
12816,0.04,0.01,0,0,0.06
12817,0,0,0.06,0,0.06
12818,0.05,0,0,0,0.06
12819,0,0.05,0,0.01,0.06
12820,0,0,0.06,0,0.06
12821,0.04,0.01,0,0,0.06
12822,0.05,0,0,0,0.06
12823,0,0,0.06,0,0.06
12824,0.04,0.01,0,0.01,0.06
12825,0,0,0.06,0,0.06
12826,0,0,0.06,0,0.06
12827,0.03,0.02,0,0.01,0.06
12828,0,0,0.06,0,0.06
12829,0.03,0.02,0,0.01,0.06
12830,0,0.05,0,0.01,0.06
12831,0,0,0.06,0,0.06
12832,0,0,0.06,0,0.06
12833,0.05,0,0,0,0.06
12834,0.04,0.01,0,0,0.06
12835,0.03,0.02,0,0,0.06
12836,0.01,0.04,0,0,0.06
12837,0,0.04,0.01,0.01,0.06
12838,0.01,0,0.05,0,0.06
12839,0.03,0.02,0,0,0.06
12840,0.05,0,0,0,0.06
12841,0.04,0.01,0,0,0.06
12842,0,0,0.06,0,0.06
12843,0.04,0.01,0,0,0.06
12844,0.03,0.02,0,0.01,0.06
12845,0,0,0.06,0,0.06
12846,0.03,0.02,0,0,0.06
12847,0,0.05,0,0.01,0.06
12848,0.01,0.04,0,0.01,0.06
12849,0.04,0.01,0,0,0.06
12850,0.05,0,0,0,0.06
12851,0.04,0.01,0,0,0.06
12852,0,0,0.06,0,0.06
12853,0.03,0.02,0,0.01,0.06
12854,0.05,0,0,0,0.06
12855,0,0,0.06,0,0.06
12856,0,0,0.06,0,0.06
12857,0.05,0,0,0,0.06
12858,0,0.05,0,0.01,0.06
12859,0.03,0.02,0,0.01,0.06
12860,0,0.05,0,0.01,0.06
12861,0.05,0,0,0,0.05
12862,0,0,0.05,0,0.05
12863,0,0,0.05,0,0.05
12864,0.05,0,0,0,0.05
12865,0.03,0.02,0,0,0.05
12866,0.05,0,0,0,0.05
12867,0.04,0.01,0,0,0.05
12868,0.04,0.01,0,0,0.05
12869,0.05,0,0,0,0.05
12870,0.03,0.02,0,0.01,0.05
12871,0.04,0.01,0,0,0.05
12872,0.04,0.01,0,0,0.05
12873,0,0.05,0,0.01,0.05
12874,0.04,0.01,0,0,0.05
12875,0,0,0.05,0,0.05
12876,0,0.05,0,0.01,0.05
12877,0.03,0.02,0,0.01,0.05
12878,0.03,0.02,0,0,0.05
12879,0.05,0,0,0,0.05
12880,0.05,0,0,0,0.05
12881,0.05,0,0,0,0.05
12882,0,0.05,0,0.01,0.05
12883,0.03,0.02,0,0,0.05
12884,0,0,0.05,0,0.05
12885,0.04,0.01,0,0,0.05
12886,0.05,0,0,0,0.05
12887,0.05,0,0,0.01,0.05
12888,0,0,0.05,0,0.05
12889,0.03,0.02,0,0.01,0.05
12890,0.04,0.01,0,0,0.05
12891,0.05,0,0,0,0.05
12892,0,0,0.05,0,0.05
12893,0,0.05,0,0,0.05
12894,0.04,0.01,0,0,0.05
12895,0.05,0,0,0,0.05
12896,0.03,0.02,0,0.01,0.05
12897,0,0.04,0,0.01,0.05
12898,0.05,0,0,0,0.05
12899,0.04,0.01,0,0,0.05
12900,0.01,0.04,0,0.01,0.05
12901,0,0,0.05,0,0.05
12902,0.05,0,0,0,0.05
12903,0.04,0.01,0,0,0.05
12904,0.04,0.01,0,0,0.05
12905,0.04,0,0,0.01,0.05
12906,0,0,0.05,0,0.05
12907,0.05,0,0,0,0.05
12908,0.04,0.01,0,0,0.05
12909,0.04,0.01,0,0,0.05
12910,0.05,0,0,0.01,0.05
12911,0.05,0,0,0,0.05
12912,0,0,0.05,0,0.05
12913,0,0,0.05,0,0.05
12914,0.03,0.02,0,0,0.05
12915,0.03,0.02,0,0.01,0.05
12916,0.04,0.01,0,0,0.05
12917,0,0,0.05,0,0.05
12918,0,0,0.05,0,0.05
12919,0.04,0.01,0,0,0.05
12920,0.03,0.02,0,0.01,0.05
12921,0,0.05,0,0.01,0.05
12922,0.03,0.02,0,0,0.05
12923,0,0.04,0,0.01,0.05
12924,0,0,0.05,0,0.05
12925,0,0,0.05,0,0.05
12926,0.04,0.01,0,0,0.05
12927,0.01,0.04,0,0.01,0.05
12928,0.05,0,0,0,0.05
12929,0,0.05,0,0,0.05
12930,0.05,0,0,0,0.05
12931,0,0,0.05,0,0.05
12932,0.03,0.02,0,0.01,0.05
12933,0.04,0.01,0,0,0.05
12934,0.05,0,0,0.01,0.05
12935,0.04,0,0,0.01,0.05
12936,0.04,0.01,0,0,0.05
12937,0.04,0.01,0,0,0.05
12938,0,0.04,0,0.01,0.05
12939,0,0,0.05,0,0.05
12940,0.05,0,0,0,0.05
12941,0,0,0.05,0,0.05
12942,0,0,0.05,0,0.05
12943,0.05,0,0,0,0.05
12944,0,0,0.05,0,0.05
12945,0.04,0.01,0,0,0.05
12946,0,0.02,0.03,0,0.05
12947,0.01,0.01,0.03,0.01,0.05
12948,0,0,0.05,0,0.05
12949,0.04,0.01,0,0,0.05
12950,0,0,0.05,0,0.05
12951,0.03,0.02,0,0,0.05
12952,0,0,0.05,0,0.05
12953,0.04,0.01,0,0,0.05
12954,0.03,0.02,0,0.01,0.05
12955,0,0,0.05,0,0.05
12956,0,0.05,0,0.01,0.05
12957,0,0.04,0,0.01,0.05
12958,0,0,0.05,0,0.05
12959,0.04,0.01,0,0,0.05
12960,0,0,0.05,0,0.05
12961,0.03,0.02,0,0.01,0.05
12962,0,0,0.05,0,0.05
12963,0.03,0.02,0,0,0.05
12964,0.05,0,0,0,0.05
12965,0.05,0,0,0,0.05
12966,0.04,0.01,0,0,0.05
12967,0.04,0,0,0.01,0.05
12968,0.03,0.01,0,0,0.05
12969,0,0,0.05,0,0.05
12970,0.03,0.02,0,0.01,0.05
12971,0,0,0.05,0,0.05
12972,0.04,0.01,0,0,0.05
12973,0,0,0.05,0,0.05
12974,0,0,0.05,0,0.05
12975,0.03,0.02,0,0,0.05
12976,0.05,0,0,0,0.05
12977,0,0,0.05,0,0.05
12978,0.05,0,0,0,0.05
12979,0,0.04,0,0.01,0.05
12980,0,0,0.05,0,0.05
12981,0.03,0.02,0,0,0.05
12982,0,0,0.05,0,0.05
12983,0.05,0,0,0,0.05
12984,0.04,0.01,0,0,0.05
12985,0.03,0.02,0,0,0.05
12986,0,0,0.05,0,0.05
12987,0,0,0.05,0,0.05
12988,0.04,0,0,0.01,0.05
12989,0,0.05,0,0.01,0.05
12990,0,0.05,0,0,0.05
12991,0.05,0,0,0,0.05
12992,0.01,0.03,0,0.01,0.05
12993,0,0,0.05,0,0.05
12994,0.04,0.01,0,0,0.05
12995,0.05,0,0,0,0.05
12996,0,0,0.05,0,0.05
12997,0.04,0.01,0,0,0.05
12998,0.05,0,0,0,0.05
12999,0,0,0.05,0,0.05
13000,0.05,0,0,0,0.05
13001,0.03,0.02,0,0.01,0.05
13002,0.02,0.03,0,0,0.05
13003,0.03,0.01,0,0,0.05
13004,0.05,0,0,0,0.05
13005,0,0.04,0,0.01,0.05
13006,0.01,0,0.03,0,0.05
13007,0,0.05,0,0.01,0.05
13008,0.04,0.01,0,0,0.05
13009,0,0,0.05,0,0.05
13010,0.05,0,0,0,0.05
13011,0,0.05,0,0,0.05
13012,0,0,0.05,0,0.05
13013,0,0,0.05,0,0.05
13014,0.04,0.01,0,0,0.05
13015,0.05,0,0,0,0.05
13016,0,0,0.05,0,0.05
13017,0,0,0.05,0,0.05
13018,0.03,0.01,0,0,0.05
13019,0.03,0.02,0,0.01,0.05
13020,0.05,0,0,0,0.05
13021,0,0.04,0,0.01,0.05
13022,0,0,0.05,0,0.05
13023,0,0,0.05,0,0.05
13024,0.05,0,0,0,0.05
13025,0.05,0,0,0,0.05
13026,0.04,0.01,0,0,0.05
13027,0.03,0.02,0,0.01,0.05
13028,0.04,0.01,0,0,0.05
13029,0.05,0,0,0,0.05
13030,0.04,0.01,0,0,0.05
13031,0,0.04,0,0.01,0.05
13032,0.05,0,0,0,0.05
13033,0.04,0.01,0,0,0.05
13034,0,0,0.05,0,0.05
13035,0.04,0.01,0,0,0.05
13036,0.05,0,0,0,0.05
13037,0.04,0.01,0,0,0.05
13038,0.04,0.01,0,0,0.05
13039,0.01,0.03,0,0.01,0.05
13040,0.03,0.02,0,0,0.05
13041,0.04,0.01,0,0,0.05
13042,0.03,0.01,0,0.01,0.05
13043,0.04,0.01,0,0,0.05
13044,0.03,0.02,0,0.01,0.05
13045,0.03,0.02,0,0,0.05
13046,0,0.05,0,0,0.05
13047,0.03,0.02,0,0,0.05
13048,0.04,0.01,0,0,0.05
13049,0.01,0.04,0,0,0.05
13050,0,0,0.05,0,0.05
13051,0,0.04,0,0.01,0.05
13052,0.03,0.02,0,0.01,0.05
13053,0.04,0.01,0,0,0.05
13054,0,0,0.05,0,0.05
13055,0,0,0.05,0,0.05
13056,0.03,0.02,0,0,0.05
13057,0.05,0,0,0,0.05
13058,0,0,0.05,0,0.05
13059,0.05,0,0,0,0.05
13060,0.05,0,0,0,0.05
13061,0.03,0.02,0,0,0.05
13062,0.05,0,0,0,0.05
13063,0,0.04,0,0.01,0.05
13064,0.02,0.03,0,0.01,0.05
13065,0.04,0.01,0,0,0.05
13066,0,0,0.05,0,0.05
13067,0.05,0,0,0,0.05
13068,0,0.04,0,0.01,0.05
13069,0.04,0.01,0,0.01,0.05
13070,0,0.04,0,0.01,0.05
13071,0,0,0.05,0,0.05
13072,0,0,0.05,0,0.05
13073,0.05,0,0,0,0.05
13074,0.04,0.01,0,0,0.05
13075,0.04,0.01,0,0,0.05
13076,0,0,0.05,0,0.05
13077,0.05,0,0,0,0.05
13078,0.05,0,0,0,0.05
13079,0.03,0.02,0,0,0.05
13080,0.04,0,0,0.01,0.05
13081,0,0,0.05,0,0.05
13082,0.03,0.02,0,0,0.05
13083,0.05,0,0,0,0.05
13084,0,0,0.05,0,0.05
13085,0.05,0,0,0,0.05
13086,0,0,0.05,0,0.05
13087,0,0,0.05,0,0.05
13088,0.04,0.01,0,0,0.05
13089,0.05,0,0,0,0.05
13090,0.03,0.02,0,0.01,0.05
13091,0,0,0.05,0,0.05
13092,0.05,0,0,0,0.05
13093,0.04,0.01,0,0,0.05
13094,0,0.05,0,0,0.05
13095,0.05,0,0,0,0.05
13096,0.03,0.01,0,0,0.05
13097,0,0,0.05,0,0.05
13098,0.05,0,0,0,0.05
13099,0,0,0.05,0,0.05
13100,0,0.05,0,0,0.05
13101,0.02,0,0.02,0.01,0.05
13102,0.05,0,0,0,0.05
13103,0,0,0.05,0,0.05
13104,0.03,0.01,0.01,0,0.05
13105,0.02,0.02,0,0.01,0.05
13106,0.03,0.02,0,0,0.05
13107,0.05,0,0,0,0.05
13108,0,0,0.05,0,0.05
13109,0.03,0.02,0,0,0.05
13110,0.03,0.02,0,0,0.05
13111,0,0,0.05,0,0.05
13112,0,0,0.05,0,0.05
13113,0.05,0,0,0,0.05
13114,0,0,0.05,0,0.05
13115,0.01,0,0.04,0,0.05
13116,0.05,0,0,0,0.05
13117,0.05,0,0,0.01,0.05
13118,0,0,0.05,0,0.05
13119,0.05,0,0,0,0.05
13120,0.05,0,0,0,0.05
13121,0.03,0,0.01,0,0.05
13122,0,0,0.05,0,0.05
13123,0.04,0.01,0,0,0.05
13124,0.04,0.01,0,0,0.05
13125,0,0,0.05,0,0.05
13126,0.05,0,0,0,0.05
13127,0.05,0,0,0,0.05
13128,0,0,0.05,0,0.05
13129,0.05,0,0,0,0.05
13130,0,0,0.05,0,0.05
13131,0,0,0.05,0,0.05
13132,0.04,0.01,0,0,0.05
13133,0.03,0.02,0,0,0.05
13134,0,0,0.05,0,0.05
13135,0.04,0.01,0,0,0.05
13136,0,0,0.05,0,0.05
13137,0,0,0.05,0,0.05
13138,0,0.05,0,0,0.05
13139,0,0.02,0.02,0,0.05
13140,0,0,0.05,0,0.05
13141,0.01,0.04,0,0.01,0.05
13142,0,0,0.05,0,0.05
13143,0.05,0,0,0,0.05
13144,0.04,0,0,0,0.05
13145,0,0,0.05,0,0.05
13146,0.04,0,0,0,0.05
13147,0.04,0.01,0,0,0.05
13148,0,0,0.05,0,0.05
13149,0.05,0,0,0,0.05
13150,0.04,0.01,0,0,0.05
13151,0,0,0.05,0,0.05
13152,0.04,0.01,0,0,0.05
13153,0.04,0.01,0,0,0.05
13154,0.04,0.01,0,0,0.05
13155,0.04,0.01,0,0,0.05
13156,0.04,0.01,0,0,0.05
13157,0.02,0.01,0.01,0,0.05
13158,0.04,0.01,0,0,0.05
13159,0,0,0.05,0,0.05
13160,0,0.04,0,0.01,0.05
13161,0.04,0.01,0,0,0.05
13162,0,0,0.05,0,0.05
13163,0,0,0.05,0,0.05
13164,0,0,0.05,0,0.05
13165,0.04,0.01,0,0,0.05
13166,0,0.04,0,0.01,0.05
13167,0,0,0.05,0,0.05
13168,0.02,0.02,0,0,0.05
13169,0.03,0.02,0,0,0.05
13170,0,0,0.05,0,0.05
13171,0,0.03,0.01,0.01,0.05
13172,0,0,0.05,0,0.05
13173,0.04,0.01,0,0,0.05
13174,0,0.05,0,0,0.05
13175,0,0,0.05,0,0.05
13176,0.05,0,0,0,0.05
13177,0.04,0.01,0,0,0.05
13178,0.05,0,0,0,0.05
13179,0,0,0.05,0,0.05
13180,0.04,0.01,0,0,0.05
13181,0,0,0.05,0,0.05
13182,0.02,0.02,0,0,0.05
13183,0,0,0.05,0,0.05
13184,0,0,0.05,0,0.05
13185,0,0,0.05,0,0.05
13186,0,0,0.05,0,0.05
13187,0,0.04,0,0.01,0.05
13188,0.03,0.01,0,0,0.05
13189,0.03,0.02,0,0,0.05
13190,0.04,0.01,0,0,0.05
13191,0,0,0.05,0,0.05
13192,0,0,0.05,0,0.05
13193,0.04,0.01,0,0,0.05
13194,0,0.05,0,0,0.05
13195,0.05,0,0,0,0.05
13196,0,0,0.05,0,0.05
13197,0,0.04,0,0.01,0.05
13198,0,0,0.05,0,0.05
13199,0.04,0.01,0,0,0.05
13200,0,0,0.05,0,0.05
13201,0,0,0.05,0,0.05
13202,0,0,0.05,0,0.05
13203,0,0.04,0,0.01,0.05
13204,0,0,0.05,0,0.05
13205,0.04,0.01,0,0,0.05
13206,0.05,0,0,0,0.05
13207,0.02,0.02,0,0.01,0.05
13208,0.04,0,0,0,0.05
13209,0,0.04,0,0.01,0.05
13210,0,0,0.05,0,0.05
13211,0.04,0,0.01,0,0.05
13212,0.04,0,0,0,0.05
13213,0,0,0.05,0,0.05
13214,0,0,0.05,0,0.05
13215,0,0,0.05,0,0.05
13216,0.02,0.01,0.01,0,0.05
13217,0.04,0.01,0,0,0.05
13218,0.05,0,0,0,0.05
13219,0.05,0,0,0,0.05
13220,0,0,0.05,0,0.05
13221,0.03,0.01,0.01,0.01,0.05
13222,0,0.04,0,0.01,0.05
13223,0.04,0,0,0.01,0.05
13224,0.02,0.02,0,0.01,0.05
13225,0.02,0.02,0,0.01,0.05
13226,0.04,0,0,0.01,0.05
13227,0,0,0.05,0,0.05
13228,0.05,0,0,0,0.05
13229,0.02,0,0.02,0,0.05
13230,0.04,0.01,0,0,0.05
13231,0,0,0.05,0,0.05
13232,0,0,0.05,0,0.05
13233,0,0,0.05,0,0.05
13234,0.04,0,0,0.01,0.05
13235,0,0.04,0,0.01,0.05
13236,0.03,0.01,0,0,0.05
13237,0,0,0.05,0,0.05
13238,0.05,0,0,0,0.05
13239,0,0,0.05,0,0.05
13240,0.04,0.01,0,0,0.05
13241,0.03,0.01,0,0,0.05
13242,0,0.05,0,0,0.05
13243,0.02,0.02,0,0.01,0.05
13244,0.03,0.01,0,0,0.05
13245,0.03,0.02,0,0,0.05
13246,0,0,0.05,0,0.05
13247,0,0,0.05,0,0.05
13248,0,0,0.05,0,0.05
13249,0,0,0.05,0,0.05
13250,0.05,0,0,0,0.05
13251,0.03,0.01,0,0,0.05
13252,0,0.04,0,0.01,0.05
13253,0.03,0.01,0,0,0.05
13254,0.02,0.02,0,0.01,0.05
13255,0,0,0.05,0,0.05
13256,0,0,0.05,0,0.05
13257,0,0,0.05,0,0.05
13258,0,0,0.05,0,0.05
13259,0.04,0.01,0,0,0.05
13260,0,0,0.05,0,0.05
13261,0,0.04,0,0,0.05
13262,0,0,0.05,0,0.05
13263,0.03,0.02,0,0,0.05
13264,0.03,0.01,0,0,0.05
13265,0,0,0.05,0,0.05
13266,0.04,0,0,0,0.05
13267,0,0.04,0,0.01,0.05
13268,0.04,0,0,0.01,0.05
13269,0.04,0,0,0,0.05
13270,0.02,0.02,0,0.01,0.05
13271,0,0,0.05,0,0.05
13272,0,0.01,0.04,0,0.05
13273,0.02,0.02,0,0.01,0.05
13274,0.04,0,0,0,0.05
13275,0.03,0.01,0,0,0.05
13276,0,0,0.05,0,0.05
13277,0.01,0.01,0.03,0,0.05
13278,0,0,0.05,0,0.05
13279,0.04,0,0,0.01,0.05
13280,0.04,0,0,0,0.05
13281,0.04,0,0,0,0.05
13282,0,0,0.05,0,0.05
13283,0,0,0.05,0,0.05
13284,0,0,0.05,0,0.05
13285,0.04,0.01,0,0,0.05
13286,0,0,0.05,0,0.05
13287,0.04,0.01,0,0,0.05
13288,0.01,0.03,0,0.01,0.05
13289,0.04,0.01,0,0,0.05
13290,0.03,0.01,0,0,0.05
13291,0.04,0,0,0,0.05
13292,0.03,0.02,0,0,0.05
13293,0.04,0,0,0,0.05
13294,0.02,0.02,0,0.01,0.05
13295,0,0,0.05,0,0.05
13296,0,0,0.05,0,0.05
13297,0,0,0.05,0,0.05
13298,0.02,0.03,0,0.01,0.05
13299,0.03,0.01,0,0,0.05
13300,0.04,0.01,0,0,0.05
13301,0,0,0.05,0,0.05
13302,0.02,0.02,0,0.01,0.05
13303,0.04,0.01,0,0,0.05
13304,0.04,0.01,0,0,0.05
13305,0,0.04,0,0,0.05
13306,0,0.05,0,0,0.05
13307,0,0.04,0,0.01,0.05
13308,0.04,0.01,0,0,0.05
13309,0,0,0.05,0,0.05
13310,0.03,0.02,0,0,0.05
13311,0.03,0.02,0,0,0.05
13312,0,0,0.05,0,0.05
13313,0.04,0,0,0,0.05
13314,0,0,0.05,0,0.05
13315,0,0,0.05,0,0.05
13316,0.04,0.01,0,0,0.05
13317,0,0,0.05,0,0.05
13318,0,0,0.05,0,0.05
13319,0,0,0.05,0,0.05
13320,0.04,0,0,0,0.05
13321,0.03,0.02,0,0,0.05
13322,0.04,0.01,0,0,0.05
13323,0,0,0.05,0,0.05
13324,0,0,0.05,0,0.05
13325,0.04,0.01,0,0,0.05
13326,0.04,0,0,0,0.05
13327,0.04,0,0,0,0.05
13328,0,0.04,0,0,0.05
13329,0,0.04,0,0.01,0.05
13330,0,0.01,0.04,0,0.05
13331,0.01,0.03,0,0.01,0.05
13332,0,0,0.05,0,0.05
13333,0,0.04,0,0.01,0.05
13334,0,0,0.05,0,0.05
13335,0.04,0,0,0,0.05
13336,0.03,0.01,0,0,0.05
13337,0,0,0.05,0,0.05
13338,0,0.04,0,0.01,0.05
13339,0,0,0.05,0,0.05
13340,0.02,0.02,0,0.01,0.05
13341,0.03,0.01,0,0,0.05
13342,0.03,0.01,0,0,0.05
13343,0.04,0,0,0,0.05
13344,0.04,0.01,0,0,0.05
13345,0,0,0.05,0,0.05
13346,0.04,0.01,0,0,0.05
13347,0,0,0.05,0,0.05
13348,0,0,0.05,0,0.05
13349,0,0.04,0,0.01,0.05
13350,0.03,0.01,0,0,0.05
13351,0,0,0.05,0,0.05
13352,0,0,0.05,0,0.05
13353,0.03,0.02,0,0,0.05
13354,0,0,0.05,0,0.05
13355,0.04,0.01,0,0,0.05
13356,0,0,0.05,0,0.05
13357,0.04,0,0,0,0.05
13358,0.04,0,0,0,0.05
13359,0.04,0,0,0,0.05
13360,0.02,0.02,0,0.01,0.05
13361,0.04,0.01,0,0,0.05
13362,0,0.04,0,0.01,0.05
13363,0.04,0,0,0,0.05
13364,0,0,0.05,0,0.05
13365,0.03,0.02,0,0,0.05
13366,0.02,0.01,0,0.01,0.05
13367,0.03,0.02,0,0,0.05
13368,0.04,0,0,0,0.05
13369,0.04,0,0,0,0.05
13370,0.04,0,0,0,0.05
13371,0.04,0,0,0,0.05
13372,0.03,0.01,0,0,0.05
13373,0,0,0.05,0,0.05
13374,0,0,0.05,0,0.05
13375,0,0,0.05,0,0.05
13376,0,0,0.05,0,0.05
13377,0,0.04,0,0.01,0.05
13378,0,0.04,0,0.01,0.05
13379,0.03,0.02,0,0,0.05
13380,0,0,0.05,0,0.05
13381,0.03,0.02,0,0,0.05
13382,0.04,0,0,0,0.05
13383,0.04,0,0,0,0.05
13384,0.04,0.01,0,0,0.05
13385,0.02,0.02,0,0,0.05
13386,0.01,0.03,0,0,0.05
13387,0,0.04,0,0.01,0.05
13388,0.02,0.02,0,0.01,0.05
13389,0.04,0,0,0,0.05
13390,0.04,0.01,0,0,0.05
13391,0,0,0.05,0,0.05
13392,0.03,0.01,0,0,0.05
13393,0,0,0.05,0,0.05
13394,0.01,0.03,0,0.01,0.05
13395,0,0,0.05,0,0.05
13396,0.04,0,0,0,0.05
13397,0,0.03,0,0.01,0.05
13398,0.04,0,0,0,0.05
13399,0.02,0.02,0,0.01,0.05
13400,0,0,0.05,0,0.05
13401,0.04,0.01,0,0,0.05
13402,0,0.04,0,0.01,0.05
13403,0.04,0,0,0,0.05
13404,0,0,0.05,0,0.05
13405,0,0,0.05,0,0.05
13406,0.04,0,0,0,0.05
13407,0.04,0,0,0,0.05
13408,0.04,0,0,0,0.05
13409,0,0,0.05,0,0.05
13410,0.03,0.01,0,0,0.05
13411,0.03,0.02,0,0,0.05
13412,0.04,0,0,0,0.05
13413,0.04,0,0,0,0.05
13414,0.04,0,0,0,0.05
13415,0.02,0.02,0,0,0.05
13416,0.03,0.01,0,0,0.05
13417,0,0,0.05,0,0.05
13418,0.04,0,0,0,0.05
13419,0.04,0.01,0,0,0.05
13420,0.04,0.01,0,0,0.05
13421,0,0,0.05,0,0.05
13422,0,0.04,0,0.01,0.05
13423,0,0,0.05,0,0.05
13424,0.03,0.01,0,0,0.05
13425,0.03,0.01,0,0,0.05
13426,0.03,0.01,0,0,0.05
13427,0,0,0.05,0,0.05
13428,0.04,0,0,0,0.05
13429,0.04,0,0,0,0.05
13430,0,0,0.05,0,0.05
13431,0,0,0.05,0,0.05
13432,0,0.04,0,0.01,0.05
13433,0,0,0.05,0,0.05
13434,0.04,0,0,0,0.05
13435,0,0.04,0,0.01,0.05
13436,0,0,0.05,0,0.05
13437,0.03,0.02,0,0,0.05
13438,0.01,0.03,0,0.01,0.05
13439,0,0.04,0,0.01,0.05
13440,0.03,0.01,0.01,0,0.05
13441,0,0.04,0,0.01,0.05
13442,0,0,0.05,0,0.05
13443,0.03,0.02,0,0,0.05
13444,0,0.04,0,0,0.05
13445,0.03,0.01,0,0,0.05
13446,0.04,0,0,0,0.05
13447,0.04,0,0,0,0.05
13448,0,0,0.05,0,0.05
13449,0,0.04,0,0.01,0.05
13450,0.04,0,0,0,0.05
13451,0,0,0.05,0,0.05
13452,0.03,0.01,0,0,0.05
13453,0,0,0.05,0,0.05
13454,0.04,0,0,0,0.05
13455,0,0,0.05,0,0.05
13456,0.04,0,0,0,0.05
13457,0.04,0,0,0,0.05
13458,0.03,0.01,0,0,0.05
13459,0.04,0,0,0,0.05
13460,0.03,0.02,0,0,0.05
13461,0,0,0.05,0,0.05
13462,0.03,0.01,0,0,0.05
13463,0.04,0,0.01,0,0.05
13464,0,0,0.05,0,0.05
13465,0.04,0,0,0,0.05
13466,0,0.03,0.01,0.01,0.05
13467,0.03,0.01,0,0,0.05
13468,0,0.04,0,0.01,0.05
13469,0.04,0,0,0,0.05
13470,0.01,0.03,0,0.01,0.05
13471,0.04,0,0,0,0.05
13472,0,0,0.05,0,0.05
13473,0,0,0.05,0,0.05
13474,0,0.04,0,0.01,0.05
13475,0.03,0.01,0,0,0.05
13476,0,0.04,0,0,0.05
13477,0.03,0.02,0,0,0.05
13478,0,0,0.05,0,0.05
13479,0.04,0,0,0,0.05
13480,0,0.04,0,0,0.05
13481,0.03,0.01,0,0,0.05
13482,0.03,0.01,0,0,0.05
13483,0,0,0.05,0,0.05
13484,0,0,0.05,0,0.05
13485,0.03,0.01,0,0,0.05
13486,0,0.04,0,0.01,0.05
13487,0.02,0.02,0,0.01,0.05
13488,0,0,0.05,0,0.05
13489,0.04,0.01,0,0,0.05
13490,0.04,0,0,0,0.05
13491,0,0,0.04,0,0.05
13492,0.03,0.02,0,0,0.04
13493,0,0.04,0,0.01,0.04
13494,0,0.04,0,0.01,0.04
13495,0.04,0,0,0,0.04
13496,0,0,0.04,0,0.04
13497,0,0,0.04,0,0.04
13498,0,0.04,0,0.01,0.04
13499,0,0,0.04,0,0.04
13500,0.04,0,0,0,0.04
13501,0.02,0.02,0,0.01,0.04
13502,0.04,0,0,0,0.04
13503,0,0.04,0,0.01,0.04
13504,0.04,0,0,0,0.04
13505,0.04,0,0,0,0.04
13506,0.04,0,0,0,0.04
13507,0,0,0.04,0,0.04
13508,0,0,0.04,0,0.04
13509,0.03,0.01,0,0,0.04
13510,0.04,0,0,0,0.04
13511,0.02,0.02,0,0.01,0.04
13512,0,0,0.04,0,0.04
13513,0,0,0.04,0,0.04
